risk_rank,entity,node_type,risk_score,betweenness,in_degree,pagerank
1095,PUBLIX PHARMACY #9813 (NE),retailer,0.19204786775981145,0.0,0.004670714619336758,0.00045673676856820123
1096,SUNRISE PHARMACY #1546 (ID),retailer,0.1920477714672529,0.0,0.004670714619336758,0.0004567357226090511
1097,MEDICO PHARMACY #9442 (MO),retailer,0.19204471514090823,0.0,0.004670714619336758,0.00045670252385979866
1098,VILLAGE PHARMACY #4052 (MO),retailer,0.19204366698182707,0.0,0.004670714619336758,0.00045669113843606183
1099,RITE AID #4582 (AL),retailer,0.19204326391020626,0.0,0.004670714619336758,0.0004566867601491379
1100,CVS PHARMACY #1274 (NV),retailer,0.19204305026751406,0.0,0.004670714619336758,0.0004566844394970321
1101,TUG VALLEY PHARMACY #1 (WV),retailer,0.18871386135256704,0.0,0.00046707146193367583,0.0018869329627579615
1102,PUBLIX PHARMACY #9176 (MD),retailer,0.18205393368725123,0.0,0.004203643157403083,0.0005111141840414195
1103,WALMART PHARMACY #8179 (MD),retailer,0.18022674800854416,0.0,0.004203643157403083,0.0004912667357181445
1104,VILLAGE PHARMACY #4919 (CO),retailer,0.18021559011216448,0.0,0.004203643157403083,0.0004911455352433527
1105,QUALITY CARE PHARMACY #3496 (CT),retailer,0.17991402689438996,0.0,0.004203643157403083,0.00048786986356382444
1106,VILLAGE PHARMACY #1011 (RI),retailer,0.1798265719560796,0.0,0.004203643157403083,0.00048691990134106954
1107,CORNER DRUG STORE #1166 (DE),retailer,0.17956684450220758,0.0,0.004203643157403083,0.00048409866249329804
1108,RITE AID #7267 (HI),retailer,0.17944999206113707,0.0,0.004203643157403083,0.0004828293756262747
1109,WALMART PHARMACY #9369 (NY),retailer,0.17904384103289953,0.0,0.004203643157403083,0.0004784176392393665
1110,WALMART PHARMACY #3320 (RI),retailer,0.17890201307410394,0.0,0.004203643157403083,0.00047687706067869016
1111,HEALTH MART PHARMACY #9792 (MT),retailer,0.17837752542164131,0.0,0.004203643157403083,0.000471179915774504
1112,COMMUNITY PHARMACY #6766 (NY),retailer,0.1783471640252139,0.0,0.004203643157403083,0.0004708501210231343
1113,QUALITY CARE PHARMACY #6315 (NJ),retailer,0.17821085713985893,0.0,0.004203643157403083,0.00046936951404667006
1114,GOOD NEIGHBOR PHARMACY #9843 (MT),retailer,0.1780079345562256,0.0,0.004203643157403083,0.00046716530703080835
1115,HOMETOWN PHARMACY #7046 (DE),retailer,0.17800226138108,0.0,0.004203643157403083,0.00046710368327147013
1116,MEDICO PHARMACY #2816 (KS),retailer,0.17798100598811026,0.0,0.004203643157403083,0.000466872800707933
1117,QUALITY CARE PHARMACY #8126 (MD),retailer,0.1777893270549397,0.0,0.004203643157403083,0.0004647907256538776
1118,CORNER DRUG STORE #9947 (CT),retailer,0.17778375224560916,0.0,0.004203643157403083,0.00046473017037403417
1119,WINN-DIXIE PHARMACY #7798 (GA),retailer,0.17777540347267323,0.0,0.004203643157403083,0.0004646394834551627
1120,RITE AID #8758 (SD),retailer,0.17771643930100378,0.0,0.004203643157403083,0.0004639989966323005
1121,GOOD NEIGHBOR PHARMACY #7625 (DE),retailer,0.17769639532109802,0.0,0.004203643157403083,0.00046378127280707107
1122,WALMART PHARMACY #2591 (ID),retailer,0.17763289489433692,0.0,0.004203643157403083,0.0004630915117973755
1123,RITE AID #6097 (TX),retailer,0.1776111890159079,0.0,0.004203643157403083,0.0004628557359233346
1124,WALMART PHARMACY #5040 (AL),retailer,0.17760818914540705,0.0,0.004203643157403083,0.000462823150414683
1125,CORNER DRUG STORE #9903 (GA),retailer,0.17760693172834321,0.0,0.004203643157403083,0.000462809491966893
1126,PUBLIX PHARMACY #4158 (UT),retailer,0.17759911371302425,0.0,0.004203643157403083,0.0004627245702991927
1127,RITE AID #9882 (MA),retailer,0.17757681699339614,0.0,0.004203643157403083,0.00046248237652778
1128,HARRIS TEETER PHARMACY #4680 (CO),retailer,0.17757640131892116,0.0,0.004203643157403083,0.0004624778613448089
1129,CVS PHARMACY #7455 (CT),retailer,0.17756986863385818,0.0,0.004203643157403083,0.00046240690132650833
1130,SUNRISE PHARMACY #8253 (FL),retailer,0.17756907152472126,0.0,0.004203643157403083,0.00046239824288386204
1131,SUNRISE PHARMACY #5215 (MO),retailer,0.17756384919245444,0.0,0.004203643157403083,0.00046234151631742665
1132,SUNRISE PHARMACY #8238 (CO),retailer,0.17754891459045208,0.0,0.004203643157403083,0.00046217929211387433
1133,CVS PHARMACY #5978 (CO),retailer,0.17754529523272436,0.0,0.004203643157403083,0.00046213997754595654
1134,KROGER PHARMACY #3252 (MS),retailer,0.17753517395142526,0.0,0.004203643157403083,0.0004620300371004449
1135,VILLAGE PHARMACY #6706 (NM),retailer,0.17753118064323087,0.0,0.004203643157403083,0.00046198666056846435
1136,WINN-DIXIE PHARMACY #1745 (DE),retailer,0.1775259215471747,0.0,0.004203643157403083,0.0004619295346625325
1137,WALMART PHARMACY #9938 (AR),retailer,0.1775197775352799,0.0,0.004203643157403083,0.00046186279653077006
1138,HARRIS TEETER PHARMACY #4396 (MS),retailer,0.17751112985747075,0.0,0.004203643157403083,0.0004617688628159685
1139,WALMART PHARMACY #2785 (OR),retailer,0.177502031968283,0.0,0.004203643157403083,0.00046167003876781097
1140,CORNER DRUG STORE #4033 (DE),retailer,0.17748581506368102,0.0,0.004203643157403083,0.0004614938858021865
1141,HEALTH MART PHARMACY #8541 (AR),retailer,0.1774726796779899,0.0,0.004203643157403083,0.0004613512052351544
1142,QUALITY CARE PHARMACY #2343 (AR),retailer,0.17747179719083422,0.0,0.004203643157403083,0.0004613416193904195
1143,CORNER DRUG STORE #6992 (ID),retailer,0.1774711754712098,0.0,0.004203643157403083,0.00046133486608216983
1144,PUBLIX PHARMACY #7116 (NY),retailer,0.17746330512528863,0.0,0.004203643157403083,0.00046124937598350225
1145,WALGREENS #4388 (CT),retailer,0.17746014933392779,0.0,0.004203643157403083,0.00046121509681489714
1146,VILLAGE PHARMACY #6198 (RI),retailer,0.17745711565420708,0.0,0.004203643157403083,0.00046118214406018384
1147,MEDICO PHARMACY #4043 (NY),retailer,0.17745708176316105,0.0,0.004203643157403083,0.00046118177592530146
1148,PEOPLES PHARMACY #6150 (MD),retailer,0.17745601535581423,0.0,0.004203643157403083,0.00046117019228333574
1149,CORNER DRUG STORE #3869 (NE),retailer,0.1774522289998247,0.0,0.004203643157403083,0.00046112906372934614
1150,KROGER PHARMACY #5941 (CT),retailer,0.17745119260735207,0.0,0.004203643157403083,0.00046111780611810097
1151,FAMILY CARE PHARMACY #5646 (ND),retailer,0.17745089527166724,0.0,0.004203643157403083,0.00046111457636717403
1152,MAIN STREET PHARMACY #7609 (TX),retailer,0.17744828158285011,0.0,0.004203643157403083,0.0004610861856817964
1153,MEDICO PHARMACY #6279 (CO),retailer,0.17744783130486524,0.0,0.004203643157403083,0.0004610812946249431
1154,SUNRISE PHARMACY #6753 (ND),retailer,0.17744728934210363,0.0,0.004203643157403083,0.00046107540766007163
1155,KROGER PHARMACY #7730 (IA),retailer,0.1774462225971127,0.0,0.004203643157403083,0.00046106382035051235
1156,HARRIS TEETER PHARMACY #5891 (GA),retailer,0.1774442168859177,0.0,0.004203643157403083,0.0004610420337035621
1157,HOMETOWN PHARMACY #6439 (GA),retailer,0.17744079312358751,0.0,0.004203643157403083,0.00046100484375252926
1158,FAMILY CARE PHARMACY #3787 (SC),retailer,0.1774374795245261,0.0,0.004203643157403083,0.00046096885042853263
1159,WALMART PHARMACY #8612 (CO),retailer,0.17743513155476986,0.0,0.004203643157403083,0.0004609433460646663
1160,WALGREENS #4750 (AK),retailer,0.17743375467253802,0.0,0.004203643157403083,0.0004609283899497721
1161,SUNRISE PHARMACY #1797 (MT),retailer,0.17743142252628044,0.0,0.004203643157403083,0.0004609030574655756
1162,CVS PHARMACY #6850 (ME),retailer,0.17742522031062313,0.0,0.004203643157403083,0.00046083568710678693
1163,WINN-DIXIE PHARMACY #4241 (FL),retailer,0.17742497500324136,0.0,0.004203643157403083,0.00046083302250316194
1164,FAMILY CARE PHARMACY #8739 (MS),retailer,0.17742442452610524,0.0,0.004203643157403083,0.0004608270430525566
1165,CORNER DRUG STORE #6608 (MS),retailer,0.17742412061404067,0.0,0.004203643157403083,0.0004608237418669866
1166,PEOPLES PHARMACY #8715 (SD),retailer,0.177419226748142,0.0,0.004203643157403083,0.0004607705832024585
1167,PUBLIX PHARMACY #9317 (AK),retailer,0.17741921655039108,0.0,0.004203643157403083,0.00046077047243137657
1168,CORNER DRUG STORE #5480 (MS),retailer,0.17741208508644188,0.0,0.004203643157403083,0.0004606930082941241
1169,WALMART PHARMACY #9255 (MT),retailer,0.17741200059226075,0.0,0.004203643157403083,0.00046069209049254934
1170,PEOPLES PHARMACY #9725 (KS),retailer,0.17741065826943198,0.0,0.004203643157403083,0.0004606775097724353
1171,VILLAGE PHARMACY #5399 (ND),retailer,0.17740957759840695,0.0,0.004203643157403083,0.00046066577119404474
1172,HOMETOWN PHARMACY #7839 (WY),retailer,0.177401458907451,0.0,0.004203643157403083,0.00046057758349583834
1173,COMMUNITY PHARMACY #6340 (NY),retailer,0.177399673468262,0.0,0.004203643157403083,0.00046055818951062325
1174,KROGER PHARMACY #5298 (NY),retailer,0.17739882472315993,0.0,0.004203643157403083,0.00046054897018236925
1175,CVS PHARMACY #5051 (CT),retailer,0.17739837553977383,0.0,0.004203643157403083,0.00046054409101538215
1176,VILLAGE PHARMACY #1879 (VT),retailer,0.1773938403205294,0.0,0.004203643157403083,0.00046049482808023696
1177,MEDICO PHARMACY #3088 (AR),retailer,0.17739345310193194,0.0,0.004203643157403083,0.00046049062199368944
1178,MEDICO PHARMACY #2040 (AL),retailer,0.17737047140062526,0.0,0.004203643157403083,0.0004602409877422935
1179,RITE AID #7108 (OK),retailer,0.17736339987836175,0.0,0.004203643157403083,0.0004601641747099194
1180,CVS PHARMACY #6050 (NJ),retailer,0.1773534939229111,0.0,0.004203643157403083,0.00046005657319947077
1181,VILLAGE PHARMACY #9806 (MO),retailer,0.17733798263403122,0.0,0.004203643157403083,0.00045988808484710535
1182,VILLAGE PHARMACY #5114 (AR),retailer,0.17732499873555846,0.0,0.004203643157403083,0.0004597470497804582
1183,HARRIS TEETER PHARMACY #3876 (RI),retailer,0.17728371315820365,0.0,0.004203643157403083,0.0004592985932428469
1184,HEALTH MART PHARMACY #3535 (IA),retailer,0.17715293986723768,0.0,0.004203643157403083,0.00045787809385695633
1185,WINN-DIXIE PHARMACY #8849 (MS),retailer,0.17712405973390702,0.0,0.004203643157403083,0.00045756438903728225
1186,WINN-DIXIE PHARMACY #7242 (ID),retailer,0.1771204275336357,0.0,0.004203643157403083,0.0004575249349697373
1187,COMMUNITY PHARMACY #6126 (NV),retailer,0.1771177502548228,0.0,0.004203643157403083,0.0004574958535504238
1188,GOOD NEIGHBOR PHARMACY #2113 (NV),retailer,0.17711589320530843,0.0,0.004203643157403083,0.0004574756817120061
1189,HEALTH MART PHARMACY #5687 (ME),retailer,0.17711429490373887,0.0,0.004203643157403083,0.00045745832047270956
1190,MEDICO PHARMACY #1209 (WY),retailer,0.17711380039143884,0.0,0.004203643157403083,0.0004574529489292292
1191,FAMILY CARE PHARMACY #8430 (IA),retailer,0.17711020564608948,0.0,0.004203643157403083,0.0004574139017084745
1192,COMMUNITY PHARMACY #3102 (MA),retailer,0.17710458512532476,0.0,0.004203643157403083,0.0004573528498970861
1193,COMMUNITY PHARMACY #9335 (MA),retailer,0.17710444566177863,0.0,0.004203643157403083,0.00045735133500149724
1194,QUALITY CARE PHARMACY #5106 (ID),retailer,0.1771042451120686,0.0,0.004203643157403083,0.0004573491565693584
1195,FAMILY CARE PHARMACY #4588 (RI),retailer,0.17710370151660265,0.0,0.004203643157403083,0.0004573432518695544
1196,WINN-DIXIE PHARMACY #1659 (FL),retailer,0.1771029794896226,0.0,0.004203643157403083,0.0004573354089922036
1197,SUNRISE PHARMACY #7875 (SC),retailer,0.17710208104353728,0.0,0.004203643157403083,0.0004573256497967057
1198,WALMART PHARMACY #7363 (NE),retailer,0.17710078408340107,0.0,0.004203643157403083,0.00045731156181999906
1199,QUALITY CARE PHARMACY #4450 (AR),retailer,0.17710025777429766,0.0,0.004203643157403083,0.0004573058448899388
1200,PEOPLES PHARMACY #4997 (CO),retailer,0.17709906911688625,0.0,0.004203643157403083,0.00045729293333047225
1201,HARRIS TEETER PHARMACY #6873 (HI),retailer,0.1770981261814579,0.0,0.004203643157403083,0.0004572826908781564
1202,MEDICO PHARMACY #4006 (AZ),retailer,0.17709489643581156,0.0,0.004203643157403083,0.0004572476083955385
1203,SUNRISE PHARMACY #4798 (NY),retailer,0.1770940899552758,0.0,0.004203643157403083,0.0004572388481578988
1204,COMMUNITY PHARMACY #5892 (CT),retailer,0.17709385050657922,0.0,0.004203643157403083,0.00045723624719309984
1205,HOMETOWN PHARMACY #5817 (VT),retailer,0.17709308181926092,0.0,0.004203643157403083,0.0004572278974769193
1206,VILLAGE PHARMACY #2902 (IL),retailer,0.17709173392695624,0.0,0.004203643157403083,0.00045721325625945874
1207,SUNRISE PHARMACY #2982 (AK),retailer,0.1770917129535807,0.0,0.004203643157403083,0.0004572130284402546
1208,VILLAGE PHARMACY #8616 (DE),retailer,0.17708948937512298,0.0,0.004203643157403083,0.0004571888752526247
1209,COMMUNITY PHARMACY #1157 (NY),retailer,0.17708913435044743,0.0,0.004203643157403083,0.0004571850188662795
1210,PEOPLES PHARMACY #6140 (MS),retailer,0.17708890583020348,0.0,0.004203643157403083,0.0004571825366096675
1211,WALMART PHARMACY #5352 (FL),retailer,0.1770878286508476,0.0,0.004203643157403083,0.00045717083595885256
1212,KROGER PHARMACY #3692 (NY),retailer,0.1770867705568698,0.0,0.004203643157403083,0.00045715934261923713
1213,COMMUNITY PHARMACY #9728 (DE),retailer,0.17708561323571823,0.0,0.004203643157403083,0.00045714677144378566
1214,GOOD NEIGHBOR PHARMACY #5177 (NE),retailer,0.17708483388965318,0.0,0.004203643157403083,0.0004571383059490459
1215,SUNRISE PHARMACY #7121 (MO),retailer,0.1770847700144306,0.0,0.004203643157403083,0.0004571376121168896
1216,HEALTH MART PHARMACY #4116 (AK),retailer,0.1770843659459508,0.0,0.004203643157403083,0.00045713322300177924
1217,KROGER PHARMACY #6947 (AK),retailer,0.17708170758591552,0.0,0.004203643157403083,0.0004571043470840003
1218,HOMETOWN PHARMACY #2565 (OR),retailer,0.17708134317701088,0.0,0.004203643157403083,0.0004571003887632957
1219,RITE AID #9361 (MT),retailer,0.17708121954499,0.0,0.004203643157403083,0.0004570990458345646
1220,CORNER DRUG STORE #6802 (KS),retailer,0.17708104904249208,0.0,0.004203643157403083,0.00045709719378441105
1221,HEALTH MART PHARMACY #6411 (NE),retailer,0.17708059962296893,0.0,0.004203643157403083,0.0004570923120524311
1222,CVS PHARMACY #9148 (VT),retailer,0.1770804333596881,0.0,0.004203643157403083,0.00045709050604994707
1223,COMMUNITY PHARMACY #1462 (RI),retailer,0.17707939193464164,0.0,0.004203643157403083,0.0004570791937733498
1224,SUNRISE PHARMACY #8037 (NY),retailer,0.17707876727788005,0.0,0.004203643157403083,0.00045707240856102013
1225,RITE AID #9576 (ME),retailer,0.17707831039521807,0.0,0.004203643157403083,0.0004570674457621491
1226,HOMETOWN PHARMACY #6511 (MN),retailer,0.17707829923532398,0.0,0.004203643157403083,0.00045706732453997456
1227,MAIN STREET PHARMACY #5369 (MD),retailer,0.17707756820804044,0.0,0.004203643157403083,0.0004570593838985816
1228,PUBLIX PHARMACY #1931 (AZ),retailer,0.17707755326625135,0.0,0.004203643157403083,0.00045705922159630977
1229,QUALITY CARE PHARMACY #2341 (MO),retailer,0.17707744376480544,0.0,0.004203643157403083,0.00045705803215819504
1230,WALGREENS #4612 (KS),retailer,0.17707703828582258,0.0,0.004203643157403083,0.00045705362772177
1231,VILLAGE PHARMACY #9804 (NY),retailer,0.17707675693347485,0.0,0.004203643157403083,0.0004570505715867274
1232,SUNRISE PHARMACY #2929 (VT),retailer,0.1770766601681631,0.0,0.004203643157403083,0.0004570495204923874
1233,HARRIS TEETER PHARMACY #5250 (VT),retailer,0.177076346642827,0.0,0.004203643157403083,0.00045704611488452926
1234,WALMART PHARMACY #4281 (VT),retailer,0.177075795289114,0.0,0.004203643157403083,0.00045704012591227857
1235,RITE AID #6539 (AK),retailer,0.17707542944709379,0.0,0.004203643157403083,0.0004570361520246351
1236,MEDICO PHARMACY #2880 (FL),retailer,0.17707523610487277,0.0,0.004203643157403083,0.00045703405188244126
1237,FAMILY CARE PHARMACY #8389 (NY),retailer,0.17707516711921056,0.0,0.004203643157403083,0.0004570333025391305
1238,PEOPLES PHARMACY #1478 (NY),retailer,0.1770732411499027,0.0,0.004203643157403083,0.000457012382072888
1239,CORNER DRUG STORE #7226 (HI),retailer,0.17707323341728842,0.0,0.004203643157403083,0.00045701229807887264
1240,RITE AID #4681 (GA),retailer,0.17707273583806257,0.0,0.004203643157403083,0.0004570068932215081
1241,PEOPLES PHARMACY #1601 (GA),retailer,0.17707208350000073,0.0,0.004203643157403083,0.00045699980732644954
1242,VILLAGE PHARMACY #9041 (DE),retailer,0.1770716012188327,0.0,0.004203643157403083,0.00045699456864125654
1243,KROGER PHARMACY #1020 (SC),retailer,0.17707138262158179,0.0,0.004203643157403083,0.00045699219417122237
1244,FAMILY CARE PHARMACY #7211 (CT),retailer,0.177070912325835,0.0,0.004203643157403083,0.00045698708567533175
1245,FAMILY CARE PHARMACY #8212 (NM),retailer,0.17707066023633253,0.0,0.004203643157403083,0.00045698434740224235
1246,VILLAGE PHARMACY #9646 (NY),retailer,0.17707008961268342,0.0,0.004203643157403083,0.00045697814911406634
1247,WINN-DIXIE PHARMACY #5264 (MD),retailer,0.17706968782165128,0.0,0.004203643157403083,0.00045697378473728736
1248,MEDICO PHARMACY #7628 (VT),retailer,0.17706903966397758,0.0,0.004203643157403083,0.0004569667442508803
1249,WINN-DIXIE PHARMACY #3170 (AR),retailer,0.1770690077137856,0.0,0.004203643157403083,0.0004569663971981467
1250,MAIN STREET PHARMACY #4899 (AK),retailer,0.17706880638913233,0.0,0.004203643157403083,0.0004569642103483382
1251,PEOPLES PHARMACY #1072 (NY),retailer,0.17706862433485582,0.0,0.004203643157403083,0.00045696223281924126
1252,PEOPLES PHARMACY #2661 (SC),retailer,0.17706829021637582,0.0,0.004203643157403083,0.00045695860352237095
1253,MEDICO PHARMACY #1430 (IA),retailer,0.17706698349707006,0.0,0.004203643157403083,0.0004569444095385867
1254,SUNRISE PHARMACY #9270 (CO),retailer,0.1770669066995347,0.0,0.004203643157403083,0.0004569435753403265
1255,FAMILY CARE PHARMACY #2463 (VT),retailer,0.17706678027176895,0.0,0.004203643157403083,0.0004569422020433612
1256,RITE AID #4063 (WY),retailer,0.1770667506700289,0.0,0.004203643157403083,0.00045694188050022903
1257,SUNRISE PHARMACY #7230 (WA),retailer,0.17706652187559724,0.0,0.004203643157403083,0.00045693939526530634
1258,RITE AID #5066 (FL),retailer,0.17706620007882903,0.0,0.004203643157403083,0.0004569358998106289
1259,GOOD NEIGHBOR PHARMACY #5451 (CO),retailer,0.17706581443600922,0.0,0.004203643157403083,0.00045693171084065873
1260,HEALTH MART PHARMACY #9285 (NV),retailer,0.17706563852555995,0.0,0.004203643157403083,0.00045692980004768805
1261,QUALITY CARE PHARMACY #7932 (AK),retailer,0.17706552781538498,0.0,0.004203643157403083,0.0004569285974799893
1262,PUBLIX PHARMACY #5906 (HI),retailer,0.17706529669032914,0.0,0.004203643157403083,0.00045692608692911573
1263,KROGER PHARMACY #5073 (AK),retailer,0.17706438357354043,0.0,0.004203643157403083,0.0004569161683759614
1264,WALMART PHARMACY #4505 (CO),retailer,0.17706392554018177,0.0,0.004203643157403083,0.00045691119307787216
1265,HARRIS TEETER PHARMACY #8972 (KS),retailer,0.17706343957386367,0.0,0.004203643157403083,0.0004569059143634547
1266,MEDICO PHARMACY #9849 (SC),retailer,0.17706342724559687,0.0,0.004203643157403083,0.0004569057804500592
1267,SUNRISE PHARMACY #3091 (CT),retailer,0.1770632032796927,0.0,0.004203643157403083,0.0004569033476640752
1268,MEDICO PHARMACY #9773 (SD),retailer,0.17706285975803068,0.0,0.004203643157403083,0.00045689961622697275
1269,RITE AID #4824 (FL),retailer,0.17706274592520535,0.0,0.004203643157403083,0.0004568983797400932
1270,MEDICO PHARMACY #7381 (CT),retailer,0.17706261715568758,0.0,0.004203643157403083,0.00045689698100630314
1271,FAMILY CARE PHARMACY #4335 (AR),retailer,0.17706261144283927,0.0,0.004203643157403083,0.0004568969189516019
1272,CVS PHARMACY #1757 (CO),retailer,0.1770625619100298,0.0,0.004203643157403083,0.00045689638091111286
1273,MEDICO PHARMACY #6421 (CO),retailer,0.17706253980929498,0.0,0.004203643157403083,0.00045689614084618794
1274,WALGREENS #6890 (NM),retailer,0.17706249615249625,0.0,0.004203643157403083,0.00045689566663272035
1275,RITE AID #2494 (IA),retailer,0.17706218014019337,0.0,0.004203643157403083,0.0004568922340106699
1276,VILLAGE PHARMACY #8242 (KS),retailer,0.17706208590661143,0.0,0.004203643157403083,0.00045689121041675207
1277,RITE AID #7565 (FL),retailer,0.17706158589961415,0.0,0.004203643157403083,0.00045688577918819365
1278,QUALITY CARE PHARMACY #4350 (NE),retailer,0.1770614412251329,0.0,0.004203643157403083,0.00045688420768983756
1279,HOMETOWN PHARMACY #2655 (RI),retailer,0.17706141378909981,0.0,0.004203643157403083,0.0004568839096712751
1280,HARRIS TEETER PHARMACY #6253 (NM),retailer,0.17706085416192935,0.0,0.004203643157403083,0.00045687783083020526
1281,RITE AID #8237 (ID),retailer,0.17706044824920344,0.0,0.004203643157403083,0.00045687342168233114
1282,HARRIS TEETER PHARMACY #2294 (MS),retailer,0.1770599151479485,0.0,0.004203643157403083,0.0004568676309738485
1283,RITE AID #8962 (AK),retailer,0.17705965000045887,0.0,0.004203643157403083,0.0004568647508609187
1284,GOOD NEIGHBOR PHARMACY #1724 (MT),retailer,0.17705835310092993,0.0,0.004203643157403083,0.00045685066354254666
1285,QUALITY CARE PHARMACY #5102 (FL),retailer,0.17705782586876675,0.0,0.004203643157403083,0.0004568449365859296
1286,QUALITY CARE PHARMACY #4290 (NM),retailer,0.17705763744798594,0.0,0.004203643157403083,0.0004568428899019206
1287,WALGREENS #1359 (RI),retailer,0.17705715349638054,0.0,0.004203643157403083,0.00045683763307192727
1288,PEOPLES PHARMACY #4022 (NY),retailer,0.17705678321140644,0.0,0.004203643157403083,0.0004568336109235632
1289,CORNER DRUG STORE #6269 (NE),retailer,0.17705507871199438,0.0,0.004203643157403083,0.00045681509613090056
1290,MAIN STREET PHARMACY #3187 (OR),retailer,0.17705476161927725,0.0,0.004203643157403083,0.0004568116517730605
1291,MEDICO PHARMACY #2582 (IA),retailer,0.17705393162900118,0.0,0.004203643157403083,0.000456802636165449
1292,MAIN STREET PHARMACY #1009 (AK),retailer,0.17705392099989933,0.0,0.004203643157403083,0.0004568025207089016
1293,HOMETOWN PHARMACY #2166 (VT),retailer,0.1770523114930495,0.0,0.004203643157403083,0.0004567850377544323
1294,GOOD NEIGHBOR PHARMACY #4652 (AR),retailer,0.17705196605064566,0.0,0.004203643157403083,0.0004567812854536461
1295,WINN-DIXIE PHARMACY #8206 (CO),retailer,0.17705189183119158,0.0,0.004203643157403083,0.00045678047925929105
1296,SUNRISE PHARMACY #7077 (MD),retailer,0.1770516617038989,0.0,0.004203643157403083,0.0004567779795464256
1297,VILLAGE PHARMACY #2160 (ND),retailer,0.17705149456568123,0.0,0.004203643157403083,0.0004567761640401106
1298,RITE AID #4321 (OR),retailer,0.17705127583375427,0.0,0.004203643157403083,0.00045677378810718384
1299,CVS PHARMACY #3938 (AR),retailer,0.1770511722569416,0.0,0.004203643157403083,0.0004567726630242433
1300,PUBLIX PHARMACY #8988 (DE),retailer,0.17705113054821048,0.0,0.004203643157403083,0.00045677220997128025
1301,FAMILY CARE PHARMACY #7572 (AL),retailer,0.17705089078609212,0.0,0.004203643157403083,0.00045676960560199817
1302,HOMETOWN PHARMACY #2196 (MT),retailer,0.1770506296013755,0.0,0.004203643157403083,0.0004567667685339177
1303,FAMILY CARE PHARMACY #7161 (NM),retailer,0.17705061672745134,0.0,0.004203643157403083,0.00045676662869342566
1304,HEALTH MART PHARMACY #7418 (ND),retailer,0.17705047858323203,0.0,0.004203643157403083,0.0004567651281287674
1305,CVS PHARMACY #8009 (ND),retailer,0.1770504722337397,0.0,0.004203643157403083,0.0004567650591586445
1306,FAMILY CARE PHARMACY #4090 (GA),retailer,0.177050366828785,0.0,0.004203643157403083,0.000456763914217867
1307,FAMILY CARE PHARMACY #2975 (ND),retailer,0.1770503388269388,0.0,0.004203643157403083,0.00045676361005327
1308,CORNER DRUG STORE #3024 (ID),retailer,0.17704999104800873,0.0,0.004203643157403083,0.000456759832372423
1309,PEOPLES PHARMACY #8639 (NV),retailer,0.17704989098208068,0.0,0.004203643157403083,0.00045675874542578217
1310,WALMART PHARMACY #3103 (AK),retailer,0.17704944725690697,0.0,0.004203643157403083,0.00045675392554756286
1311,CORNER DRUG STORE #9300 (NM),retailer,0.1770493237280868,0.0,0.004203643157403083,0.00045675258373982915
1312,HEALTH MART PHARMACY #4310 (MS),retailer,0.1770490918229545,0.0,0.004203643157403083,0.00045675006471552706
1313,MEDICO PHARMACY #6574 (AL),retailer,0.17704873617694417,0.0,0.004203643157403083,0.0004567462015800537
1314,HOMETOWN PHARMACY #6400 (IA),retailer,0.1770484701437688,0.0,0.004203643157403083,0.0004567433118465351
1315,WALGREENS #9972 (MO),retailer,0.17704825865198204,0.0,0.004203643157403083,0.0004567410145582206
1316,PEOPLES PHARMACY #8460 (GA),retailer,0.17704770181148297,0.0,0.004203643157403083,0.0004567349659868256
1317,HOMETOWN PHARMACY #4555 (NE),retailer,0.1770468457939559,0.0,0.004203643157403083,0.0004567256676632726
1318,FAMILY CARE PHARMACY #3750 (SC),retailer,0.17704667490897633,0.0,0.004203643157403083,0.0004567238114584866
1319,GOOD NEIGHBOR PHARMACY #5741 (AL),retailer,0.17704646690026046,0.0,0.004203643157403083,0.0004567215520043508
1320,HEALTH MART PHARMACY #9288 (AR),retailer,0.17704643008790075,0.0,0.004203643157403083,0.0004567211521372679
1321,MEDICO PHARMACY #9998 (MO),retailer,0.17704642389218483,0.0,0.004203643157403083,0.00045672108483751147
1322,PEOPLES PHARMACY #3851 (CO),retailer,0.17704591581043647,0.0,0.004203643157403083,0.00045671556589854277
1323,VILLAGE PHARMACY #3096 (VT),retailer,0.1770454018441262,0.0,0.004203643157403083,0.0004567099830396679
1324,MAIN STREET PHARMACY #4258 (AK),retailer,0.177045031749452,0.0,0.004203643157403083,0.0004567059629583993
1325,GOOD NEIGHBOR PHARMACY #7223 (NV),retailer,0.17704161615536523,0.0,0.004203643157403083,0.00045666886173331846
1326,COMMUNITY PHARMACY #4673 (CT),retailer,0.1770413144330194,0.0,0.004203643157403083,0.00045666558433314126
1327,SUNRISE PHARMACY #7038 (ID),retailer,0.1660662945659853,0.0,0.0037365716954694066,0.0005003861465738532
1328,QUALITY CARE PHARMACY #4613 (CT),retailer,0.16541452500223572,0.0,0.0037365716954694066,0.0004933064267150829
1329,CORNER DRUG STORE #3967 (VT),retailer,0.16483296530481387,0.0,0.0037365716954694066,0.0004869893478456561
1330,FAMILY CARE PHARMACY #1916 (AL),retailer,0.1640125702979484,0.0,0.0037365716954694066,0.0004780779669755101
1331,CVS PHARMACY #3972 (IA),retailer,0.16381022482154048,0.0,0.0037365716954694066,0.0004758800286744083
1332,WINN-DIXIE PHARMACY #9743 (RI),retailer,0.1637865167473014,0.0,0.0037365716954694066,0.0004756225043386018
