entity,node_type,recon_error,gnn_score,risk_score,enhanced_risk,rank
COMMUNITY PHARMACY #9401 (NV),retailer,0.00046278632,0.0007782992,0.192069871282785,0.1155532424568419,1066
SUNRISE PHARMACY #5949 (ID),retailer,0.00045791673,0.0007699933,0.1920753385838063,0.11555320046058506,1067
WALMART PHARMACY #1149 (NV),retailer,0.0004583338,0.0007707043,0.192070150988849,0.1155503723062419,1068
MAIN STREET PHARMACY #7806 (MT),retailer,0.0004350522,0.0007309903,0.1920720625049511,0.11553563364674795,1069
HARRIS TEETER PHARMACY #2867 (WA),retailer,0.0004312663,0.00072453235,0.1920686844919858,0.11553102364118509,1070
VILLAGE PHARMACY #9609 (MS),retailer,0.00042691038,0.000717102,0.1920721368145008,0.1155301228933202,1071
MEDICO PHARMACY #1761 (WI),retailer,0.0004240735,0.00071226317,0.1920748804511999,0.11552983355419895,1072
KROGER PHARMACY #1172 (NM),retailer,0.00040305132,0.0006764028,0.1920756043187835,0.11551592373176639,1073
KROGER PHARMACY #7828 (WA),retailer,0.00040078882,0.0006725431,0.1920771618779728,0.1155153143672819,1074
WINN-DIXIE PHARMACY #9280 (AR),retailer,0.00039482448,0.0006623696,0.1920747357380426,0.11550978929843782,1075
MEDICO PHARMACY #2654 (WA),retailer,0.00038599945,0.0006473153,0.192078540482049,0.11550605041680101,1076
MAIN STREET PHARMACY #2928 (WA),retailer,0.00037820157,0.0006340147,0.192072527863494,0.11549712260725285,1077
WALGREENS #8916 (NV),retailer,0.00037410058,0.00062701915,0.1920770121956893,0.11549701498968694,1078
HOMETOWN PHARMACY #3139 (ND),retailer,0.00037076705,0.00062133244,0.1920767208743179,0.11549456549968326,1079
VILLAGE PHARMACY #8172 (FL),retailer,0.0003690061,0.00061832863,0.1920776894926821,0.11549394514816522,1080
RITE AID #1659 (CT),retailer,0.00036434582,0.0006103789,0.1920817621491103,0.11549320885750643,1081
PUBLIX PHARMACY #3653 (MA),retailer,0.00035727693,0.0005983203,0.1920774119359548,0.11548577527903195,1082
HARRIS TEETER PHARMACY #7149 (CT),retailer,0.00032264707,0.0005392487,0.1920819889218901,0.1154648928273449,1083
KROGER PHARMACY #2215 (SC),retailer,0.00031276167,0.0005223871,0.1920791531846991,0.11545644674694494,1084
PEOPLES PHARMACY #2260 (NJ),retailer,0.0003061047,0.0005110313,0.1920856795199143,0.1154558202404951,1085
FAMILY CARE PHARMACY #7745 (AR),retailer,0.00030886667,0.0005157422,0.1920797311144232,0.11545413556835911,1086
GOOD NEIGHBOR PHARMACY #6682 (SC),retailer,0.00029874756,0.0004984804,0.1920909307776253,0.11545395062802366,1087
MAIN STREET PHARMACY #7232 (FL),retailer,0.00027568496,0.00045914087,0.1920804123373926,0.11543190374848844,1088
MEDICO PHARMACY #9683 (NE),retailer,0.00026840673,0.00044672537,0.1920810240690441,0.11542730459716169,1089
HEALTH MART PHARMACY #2420 (ND),retailer,0.00026400312,0.0004392138,0.1920770136633381,0.11542189371793748,1090
VILLAGE PHARMACY #8373 (CO),retailer,0.0002564281,0.00042629248,0.1920855968473525,0.11542187510819914,1091
PUBLIX PHARMACY #2640 (RI),retailer,0.00024598828,0.00040848416,0.192081743523604,0.11541243977682278,1092
RITE AID #8406 (MD),retailer,0.00023934233,0.00039714738,0.1920887085493342,0.11541208408078169,1093
VILLAGE PHARMACY #4422 (NE),retailer,0.00023831821,0.00039539966,0.1920878276465425,0.11541085645054719,1094
COMMUNITY PHARMACY #6933 (MD),retailer,0.00021548972,0.00035645964,0.1920932532305728,0.1153985357947028,1095
FAMILY CARE PHARMACY #8417 (OR),retailer,0.00021055786,0.00034804677,0.1920888442012646,0.1153925252321694,1096
HARRIS TEETER PHARMACY #8025 (FL),retailer,0.00020226416,0.00033389914,0.1920909986867329,0.11538815887279297,1097
HEALTH MART PHARMACY #8496 (NY),retailer,0.00020057308,0.0003310138,0.1920925903696862,0.11538795975561628,1098
HOMETOWN PHARMACY #2889 (OK),retailer,0.0001992089,0.00032868783,0.1920899240047918,0.11538542954542759,1099
GOOD NEIGHBOR PHARMACY #5927 (NE),retailer,0.00017555291,0.0002883346,0.1920992605371158,0.11537489016030855,1100
KROGER PHARMACY #8478 (CO),retailer,0.00017828318,0.00029299202,0.1920893601501142,0.11537081290067493,1101
WINN-DIXIE PHARMACY #4109 (IL),retailer,0.00017493147,0.0002872742,0.1920916555393598,0.11536990300242989,1102
QUALITY CARE PHARMACY #2193 (CO),retailer,0.00017285699,0.00028373676,0.1920925736483101,0.1153690388977709,1103
COMMUNITY PHARMACY #9945 (ME),retailer,0.00016612528,0.00027225303,0.192094551284362,0.11536563198546128,1104
MAIN STREET PHARMACY #2963 (VT),retailer,0.00014433861,0.00023508917,0.1920942818015052,0.11535060475036588,1105
HEALTH MART PHARMACY #6864 (WA),retailer,0.00013596064,0.000220798,0.192099383377724,0.1153479492308582,1106
WINN-DIXIE PHARMACY #6576 (DE),retailer,0.00013433307,0.00021802168,0.1921005447243423,0.11534753550941852,1107
FAMILY CARE PHARMACY #4300 (RI),retailer,0.00012997216,0.00021058256,0.1920954594163812,0.1153415086762564,1108
SUNRISE PHARMACY #6671 (MT),retailer,0.00012227263,0.00019744861,0.1920997642715005,0.11533883800596052,1109
PUBLIX PHARMACY #1043 (FL),retailer,0.000115503324,0.00018590123,0.1921066863066678,0.11533837227454444,1110
CORNER DRUG STORE #3073 (DE),retailer,0.0001004858,0.00016028543,0.1921129330502257,0.11533187400430071,1111
HOMETOWN PHARMACY #6210 (RI),retailer,0.000107154134,0.00017166014,0.1921050366455305,0.11533168604333442,1112
MEDICO PHARMACY #6428 (VT),retailer,9.047484e-05,0.00014320778,0.1920987480152255,0.11531653192502866,1113
WALMART PHARMACY #7566 (IA),retailer,7.97105e-05,0.00012484626,0.1921084648850184,0.11531501743699216,1114
PUBLIX PHARMACY #2389 (CO),retailer,8.608804e-05,0.0001357253,0.1920952952982403,0.11531146730056911,1115
CVS PHARMACY #7044 (OR),retailer,7.519784e-05,0.00011714846,0.1921043916123498,0.11530949435361229,1116
HEALTH MART PHARMACY #9680 (OR),retailer,5.276265e-05,7.887814e-05,0.1921150395682192,0.11530057499616488,1117
HOMETOWN PHARMACY #1530 (SC),retailer,4.788524e-05,7.0558715e-05,0.1921120477242599,0.11529545212143508,1118
QUALITY CARE PHARMACY #4626 (ID),retailer,3.0660944e-05,4.1177307e-05,0.1921293472173489,0.11529407925399258,1119
VILLAGE PHARMACY #8635 (NV),retailer,3.8790557e-05,5.5044602e-05,0.1921180964172574,0.11529287569117434,1120
PEOPLES PHARMACY #5460 (FL),retailer,6.521449e-06,0.0,0.1921363759254059,0.11528182555524352,1121
PUBLIX PHARMACY #9176 (MD),retailer,0.006510859,0.011095141,0.1820539336872512,0.11367041682287538,1122
WALMART PHARMACY #8179 (MD),retailer,0.006115058,0.010419981,0.1802267480085441,0.11230404096112541,1123
VILLAGE PHARMACY #4919 (CO),retailer,0.0059530553,0.010143636,0.1802155901121644,0.11218680847823904,1124
VILLAGE PHARMACY #1011 (RI),retailer,0.005733408,0.00976896,0.1798265719560796,0.1118035272932359,1125
QUALITY CARE PHARMACY #3496 (CT),retailer,0.005579365,0.009506193,0.1799140268943899,0.11175089328592676,1126
CORNER DRUG STORE #1166 (DE),retailer,0.005777556,0.009844268,0.1795668445022075,0.11167781398392729,1127
RITE AID #7267 (HI),retailer,0.005187199,0.008837233,0.179449992061137,0.1112048885091268,1128
WALMART PHARMACY #9369 (NY),retailer,0.0044291867,0.007544211,0.1790438410328995,0.11044398906452481,1129
WALMART PHARMACY #3320 (RI),retailer,0.004480097,0.0076310537,0.1789020130741039,0.11039362945712738,1130
QUALITY CARE PHARMACY #6315 (NJ),retailer,0.003882808,0.0066121947,0.1782108571398589,0.10957139216472703,1131
COMMUNITY PHARMACY #6766 (NY),retailer,0.0034302068,0.005840145,0.1783471640252139,0.1093443564822862,1132
HEALTH MART PHARMACY #9792 (MT),retailer,0.0033361583,0.0056797164,0.1783775254216413,0.10929840193512262,1133
HOMETOWN PHARMACY #7046 (DE),retailer,0.0026450872,0.0045008822,0.17800226138108,0.10860170976898387,1134
MEDICO PHARMACY #2816 (KS),retailer,0.002654282,0.004516567,0.1779810059881102,0.1085952305041412,1135
GOOD NEIGHBOR PHARMACY #9843 (MT),retailer,0.0023275448,0.0039592166,0.1780079345562256,0.10838844741426835,1136
WINN-DIXIE PHARMACY #7798 (GA),retailer,0.002182767,0.0037122546,0.1777754034726732,0.10815014396072406,1137
QUALITY CARE PHARMACY #8126 (MD),retailer,0.00215831,0.0036705348,0.1777893270549397,0.1081418102065307,1138
CORNER DRUG STORE #9947 (CT),retailer,0.0021352323,0.0036311687,0.1777837522456091,0.10812271886808672,1139
RITE AID #8758 (SD),retailer,0.0021319196,0.0036255182,0.1777164393010037,0.1080800708978502,1140
GOOD NEIGHBOR PHARMACY #7625 (DE),retailer,0.0021313336,0.003624518,0.177696395321098,0.10806764439044565,1141
CVS PHARMACY #5978 (CO),retailer,0.0014526848,0.002466875,0.1775452952327243,0.10751392714444766,1142
CVS PHARMACY #7455 (CT),retailer,0.0013866356,0.0023542072,0.1775698686338581,0.10748360407828866,1143
WINN-DIXIE PHARMACY #1745 (DE),retailer,0.0012916541,0.0021921876,0.1775259215471747,0.10739242799869418,1144
GOOD NEIGHBOR PHARMACY #7223 (NV),retailer,0.0016795896,0.00285393,0.1770416161553652,0.10736654171509838,1145
RITE AID #9882 (MA),retailer,0.0012031577,0.002041229,0.1775768169933961,0.10736258180314862,1146
WALMART PHARMACY #2591 (ID),retailer,0.0011352043,0.0019253144,0.1776328948943369,0.10734986270754351,1147
COMMUNITY PHARMACY #4673 (CT),retailer,0.0015955956,0.0027106525,0.1770413144330194,0.10730904965158614,1148
RITE AID #6097 (TX),retailer,0.0010522247,0.001783767,0.1776111890159079,0.1072802202394696,1149
CORNER DRUG STORE #9903 (GA),retailer,0.0010485115,0.001777433,0.1776069317283432,0.1072751322620742,1150
WALMART PHARMACY #5040 (AL),retailer,0.0010459835,0.0017731215,0.177608189145407,0.10727416213573494,1151
HARRIS TEETER PHARMACY #4680 (CO),retailer,0.0010699223,0.0018139562,0.1775764013189211,0.10727142326619533,1152
MAIN STREET PHARMACY #7609 (TX),retailer,0.0011633411,0.0019733105,0.1774482815828501,0.10725829317882753,1153
PUBLIX PHARMACY #4158 (UT),retailer,0.00102729,0.001741234,0.1775991137130242,0.10725596183156931,1154
SUNRISE PHARMACY #8253 (FL),retailer,0.0010531059,0.001785271,0.1775690715247212,0.10725555132093315,1155
KROGER PHARMACY #3252 (MS),retailer,0.0010808829,0.0018326523,0.1775351739514252,0.10725416530776428,1156
VILLAGE PHARMACY #6706 (NM),retailer,0.0010766191,0.0018253797,0.1775311806432308,0.10724886027857818,1157
WALMART PHARMACY #2785 (OR),retailer,0.0010879338,0.0018446797,0.177502031968283,0.10723909109746878,1158
SUNRISE PHARMACY #5215 (MO),retailer,0.0010282932,0.0017429452,0.1775638491924544,0.10723548758311212,1159
WALGREENS #4750 (AK),retailer,0.0011266738,0.0019107625,0.177433754672538,0.10722455780837283,1160
HOMETOWN PHARMACY #7839 (WY),retailer,0.0011550582,0.0019591819,0.177401458907451,0.10722454807537467,1161
CORNER DRUG STORE #5480 (MS),retailer,0.0011454195,0.00194274,0.1774120850864418,0.10722434707378552,1162
VILLAGE PHARMACY #6198 (RI),retailer,0.0011056644,0.0018749252,0.177457115654207,0.10722423948030574,1163
WALMART PHARMACY #9938 (AR),retailer,0.0010477934,0.0017762079,0.1775197775352799,0.10722234969593901,1164
HEALTH MART PHARMACY #8541 (AR),retailer,0.0010865586,0.001842334,0.1774726796779899,0.10722054141579901,1165
SUNRISE PHARMACY #8238 (CO),retailer,0.0009905858,0.0016786236,0.177548914590452,0.10720079822087966,1166
PEOPLES PHARMACY #8715 (SD),retailer,0.0011026254,0.0018697409,0.177419226748142,0.10719943243053905,1167
MEDICO PHARMACY #6279 (CO),retailer,0.0010758241,0.0018240233,0.1774478313048652,0.10719830812195143,1168
PUBLIX PHARMACY #9317 (AK),retailer,0.0011007672,0.0018665713,0.177419216550391,0.10719815843261843,1169
KROGER PHARMACY #7730 (IA),retailer,0.0010759587,0.0018242529,0.1774462225971127,0.10719743474898887,1170
CORNER DRUG STORE #4033 (DE),retailer,0.0010406885,0.0017640884,0.177485815063681,0.10719712438794049,1171
HARRIS TEETER PHARMACY #4396 (MS),retailer,0.0010108855,0.0017132503,0.1775111298574707,0.10719197806862822,1172
FAMILY CARE PHARMACY #8739 (MS),retailer,0.0010862796,0.0018418587,0.1774244245261052,0.10719139821844764,1173
CORNER DRUG STORE #6608 (MS),retailer,0.0010862349,0.0018417822,0.1774241206140406,0.10719118525397923,1174
PUBLIX PHARMACY #7116 (NY),retailer,0.00104942,0.0017789829,0.1774633051252886,0.10718957627003785,1175
WALMART PHARMACY #8612 (CO),retailer,0.0010682659,0.0018111299,0.1774351315547698,0.10718553089851429,1176
WALGREENS #4388 (CT),retailer,0.0010409369,0.0017645123,0.1774601493339277,0.10718189450900475,1177
MEDICO PHARMACY #4043 (NY),retailer,0.0010386236,0.0017605666,0.177457081763161,0.10717847572402672,1178
PEOPLES PHARMACY #6150 (MD),retailer,0.0010361775,0.001756394,0.1774560153558142,0.10717616683314961,1179
HARRIS TEETER PHARMACY #5891 (GA),retailer,0.0010399454,0.0017628215,0.1774442168859177,0.10717165872538659,1180
WALMART PHARMACY #9255 (MT),retailer,0.0010585139,0.001794495,0.1774120005922607,0.10716499837045916,1181
VILLAGE PHARMACY #5399 (ND),retailer,0.0010581437,0.001793864,0.1774095775984069,0.1071632921275215,1182
FAMILY CARE PHARMACY #5646 (ND),retailer,0.0010182223,0.001725766,0.1774508952716672,0.1071608435834383,1183
CORNER DRUG STORE #6992 (ID),retailer,0.0009991967,0.0016933123,0.1774711754712098,0.10716003023062695,1184
HOMETOWN PHARMACY #6439 (GA),retailer,0.0010249898,0.00173731,0.1774407931235875,0.10715939985012309,1185
CORNER DRUG STORE #3869 (NE),retailer,0.0010121012,0.0017153244,0.1774522289998247,0.10715746712962397,1186
KROGER PHARMACY #5941 (CT),retailer,0.0010126506,0.0017162615,0.177451192607352,0.10715722015147663,1187
QUALITY CARE PHARMACY #2343 (AR),retailer,0.0009931589,0.0016830129,0.1774717971908342,0.10715628349878512,1188
SUNRISE PHARMACY #1797 (MT),retailer,0.0010271176,0.0017409394,0.1774314225262804,0.10715522930721734,1189
PEOPLES PHARMACY #9725 (KS),retailer,0.0010398492,0.001762657,0.1774106582694319,0.10715145778083827,1190
SUNRISE PHARMACY #6753 (ND),retailer,0.0010009779,0.0016963508,0.1774472893421036,0.10714691392912311,1191
CVS PHARMACY #6050 (NJ),retailer,0.0010784032,0.0018284228,0.1773534939229111,0.10714346548499139,1192
MEDICO PHARMACY #2040 (AL),retailer,0.0010620161,0.0018004695,0.1773704714006252,0.10714247062920433,1193
COMMUNITY PHARMACY #6340 (NY),retailer,0.0010359512,0.0017560073,0.177399673468262,0.10714220704286324,1194
WINN-DIXIE PHARMACY #4241 (FL),retailer,0.0010124544,0.0017159263,0.1774249750032413,0.10714135553676712,1195
CVS PHARMACY #6850 (ME),retailer,0.0010068523,0.0017063711,0.1774252203106231,0.10713768063155764,1196
CVS PHARMACY #5051 (CT),retailer,0.0010273722,0.0017413736,0.1773983755397738,0.10713557474876588,1197
VILLAGE PHARMACY #9806 (MO),retailer,0.0010797133,0.0018306581,0.1773379826340312,0.10713505283954272,1198
KROGER PHARMACY #5298 (NY),retailer,0.0010101129,0.0017119325,0.1773988247231599,0.10712406785946452,1199
FAMILY CARE PHARMACY #3787 (SC),retailer,0.00096999574,0.0016435008,0.1774374795245261,0.10711988800566306,1200
MEDICO PHARMACY #3088 (AR),retailer,0.0010075337,0.0017075331,0.1773934531019319,0.10711908515272299,1201
MAIN STREET PHARMACY #4258 (AK),retailer,0.001312711,0.0022281061,0.177045031749452,0.10711826151700382,1202
MEDICO PHARMACY #9998 (MO),retailer,0.0013109047,0.0022250258,0.1770464238921848,0.1071178646628773,1203
VILLAGE PHARMACY #1879 (VT),retailer,0.0010003765,0.0016953241,0.1773938403205294,0.10711443386113084,1204
RITE AID #7108 (OK),retailer,0.0010262949,0.0017395357,0.1773633998783617,0.10711385424736894,1205
VILLAGE PHARMACY #5114 (AR),retailer,0.0010351508,0.0017546422,0.1773249987355584,0.10709685615717406,1206
VILLAGE PHARMACY #3096 (VT),retailer,0.0012344944,0.0020946844,0.1770454018441262,0.1070651148903696,1207
PEOPLES PHARMACY #3851 (CO),retailer,0.0012294354,0.0020860548,0.1770459158104364,0.10706197138124057,1208
HOMETOWN PHARMACY #4555 (NE),retailer,0.0011833903,0.0020075098,0.1770468457939559,0.10703111143712826,1209
PEOPLES PHARMACY #8460 (GA),retailer,0.0011638927,0.0019742518,0.1770477018114829,0.10701832180315801,1210
HOMETOWN PHARMACY #6400 (IA),retailer,0.0011463613,0.0019443464,0.1770484701437688,0.10700682066255053,1211
PEOPLES PHARMACY #8639 (NV),retailer,0.0011391621,0.0019320656,0.1770498909820806,0.10700276084641015,1212
CORNER DRUG STORE #9300 (NM),retailer,0.001120157,0.0018996465,0.1770493237280868,0.10698945281669259,1213
GOOD NEIGHBOR PHARMACY #5741 (AL),retailer,0.0011074294,0.0018779364,0.1770464669002604,0.10697905471906508,1214
HEALTH MART PHARMACY #9288 (AR),retailer,0.0011032656,0.0018708332,0.1770464300879007,0.10697619134109708,1215
MEDICO PHARMACY #6574 (AL),retailer,0.0010731096,0.0018193923,0.1770487361769441,0.10695699864459787,1216
CORNER DRUG STORE #3024 (ID),retailer,0.0010691865,0.0018127015,0.1770499910480087,0.10695507523719548,1217
HEALTH MART PHARMACY #7418 (ND),retailer,0.001044095,0.0017698997,0.177050478583232,0.10693824708081733,1218
HEALTH MART PHARMACY #4310 (MS),retailer,0.001035448,0.00175515,0.1770490918229545,0.10693151509614064,1219
WALMART PHARMACY #3103 (AK),retailer,0.0010197597,0.0017283879,0.1770494472569069,0.10692102350200881,1220
FAMILY CARE PHARMACY #3750 (SC),retailer,0.0009991544,0.0016932399,0.1770466749089763,0.1069053009058717,1221
FAMILY CARE PHARMACY #2975 (ND),retailer,0.0009956817,0.0016873155,0.1770503388269388,0.1069051295063581,1222
CVS PHARMACY #8009 (ND),retailer,0.0009950481,0.0016862348,0.1770504722337397,0.10690477730034871,1223
WALGREENS #9972 (MO),retailer,0.0009925178,0.0016819193,0.177048258651982,0.10690172294490204,1224
SUNRISE PHARMACY #7077 (MD),retailer,0.0009830979,0.0016658506,0.1770516617038989,0.10689733731151113,1225
FAMILY CARE PHARMACY #4090 (GA),retailer,0.0009790211,0.0016588963,0.177050366828785,0.10689377864232773,1226
RITE AID #4321 (OR),retailer,0.0009619311,0.0016297438,0.1770512758337542,0.10688266307176782,1227
PUBLIX PHARMACY #8988 (DE),retailer,0.00091502065,0.001549724,0.1770511305482104,0.10685056797336649,1228
CVS PHARMACY #3938 (AR),retailer,0.0008975742,0.0015199634,0.1770511722569416,0.10683868871704118,1229
FAMILY CARE PHARMACY #7161 (NM),retailer,0.00088079827,0.0014913472,0.1770506167274513,0.10682690892103601,1230
HOMETOWN PHARMACY #2196 (MT),retailer,0.0008654966,0.0014652452,0.1770506296013755,0.10681647582083716,1231
MEDICO PHARMACY #2582 (IA),retailer,0.00081530475,0.0013796281,0.1770539316290011,0.10678421021086812,1232
GOOD NEIGHBOR PHARMACY #4652 (AR),retailer,0.0008129675,0.0013756404,0.1770519660506456,0.10678143579932281,1233
WINN-DIXIE PHARMACY #8206 (CO),retailer,0.000803626,0.0013597064,0.1770518918311915,0.10677501764519563,1234
FAMILY CARE PHARMACY #7572 (AL),retailer,0.0008026732,0.0013580812,0.1770508907860921,0.10677376695497892,1235
MAIN STREET PHARMACY #3187 (OR),retailer,0.0007892964,0.0013352621,0.1770547616192772,0.10676696179516681,1236
HOMETOWN PHARMACY #2166 (VT),retailer,0.00078289415,0.001324341,0.1770523114930495,0.10676112335089397,1237
WALGREENS #1359 (RI),retailer,0.0007449389,0.001259597,0.1770571534963805,0.10673813091681426,1238
MAIN STREET PHARMACY #1009 (AK),retailer,0.00073572574,0.0012438811,0.1770539209998993,0.10672990504975456,1239
RITE AID #8237 (ID),retailer,0.0007164977,0.0012110821,0.1770604482492034,0.10672070180002073,1240
CORNER DRUG STORE #6269 (NE),retailer,0.0007190101,0.0012153671,0.1770550787119943,0.10671919408958237,1241
PEOPLES PHARMACY #4022 (NY),retailer,0.0006837859,0.0011552818,0.1770567832114064,0.10669618264231163,1242
GOOD NEIGHBOR PHARMACY #1724 (MT),retailer,0.00067608146,0.0011421398,0.1770583531009299,0.10669186778396099,1243
VILLAGE PHARMACY #2160 (ND),retailer,0.0006686039,0.0011293844,0.1770514945656812,0.10668265049939823,1244
QUALITY CARE PHARMACY #4290 (NM),retailer,0.0006523156,0.0011015997,0.1770576374479859,0.10667522234904453,1245
VILLAGE PHARMACY #8242 (KS),retailer,0.0006103921,0.0010300862,0.1770620859066114,0.1066492860259635,1246
RITE AID #7565 (FL),retailer,0.0006066868,0.0010237657,0.1770615858996141,0.10664645780111719,1247
QUALITY CARE PHARMACY #5102 (FL),retailer,0.0005866492,0.000989586,0.1770578258687667,0.10663052993810955,1248
CVS PHARMACY #1757 (CO),retailer,0.00054347893,0.00091594557,0.1770625619100298,0.10660391537233535,1249
HARRIS TEETER PHARMACY #6253 (NM),retailer,0.0005448639,0.00091830746,0.1770608541619293,0.10660383549201932,1250
HARRIS TEETER PHARMACY #2294 (MS),retailer,0.00050964585,0.0008582323,0.1770599151479485,0.10657924201124913,1251
RITE AID #8962 (AK),retailer,0.0005062431,0.0008524285,0.1770596500004588,0.10657676139751128,1252
QUALITY CARE PHARMACY #4350 (NE),retailer,0.0005040877,0.0008487516,0.1770614412251329,0.10657636537024359,1253
SUNRISE PHARMACY #3091 (CT),retailer,0.0004980642,0.0008384772,0.1770632032796927,0.10657331285108067,1254
FAMILY CARE PHARMACY #2463 (VT),retailer,0.0004811224,0.000809578,0.1770667802717689,0.10656389935411495,1255
HOMETOWN PHARMACY #2655 (RI),retailer,0.00048341282,0.0008134844,0.1770614137890998,0.10656224204917071,1256
HARRIS TEETER PHARMACY #3876 (RI),retailer,0.00028252642,0.0004708108,0.1772837131582036,0.10655855221889392,1257
MEDICO PHARMACY #6421 (CO),retailer,0.00046250652,0.0007778218,0.1770625398092949,0.10654865262251621,1258
RITE AID #4824 (FL),retailer,0.00046146897,0.0007760524,0.1770627459252053,0.10654806851600958,1259
KROGER PHARMACY #5073 (AK),retailer,0.000451104,0.00075837143,0.1770643835735404,0.1065419787286905,1260
WALGREENS #6890 (NM),retailer,0.00044849727,0.0007539253,0.1770624961524962,0.10653906782829627,1261
HARRIS TEETER PHARMACY #8972 (KS),retailer,0.00043893562,0.0007376149,0.1770634395738636,0.10653310970454706,1262
MEDICO PHARMACY #9773 (SD),retailer,0.00043886076,0.0007374869,0.1770628597580306,0.10653271062140947,1263
RITE AID #2494 (IA),retailer,0.00042629917,0.00071605993,0.1770621801401933,0.10652373206367588,1264
FAMILY CARE PHARMACY #4335 (AR),retailer,0.0004249461,0.00071375153,0.1770626114428392,0.10652306749713836,1265
VILLAGE PHARMACY #9041 (DE),retailer,0.00041272395,0.00069290283,0.1770716012188327,0.1065201218638439,1266
PEOPLES PHARMACY #1601 (GA),retailer,0.00039726397,0.0006665313,0.1770720835000007,0.10650986263650715,1267
SUNRISE PHARMACY #7230 (WA),retailer,0.00039886116,0.0006692555,0.1770665218755972,0.10650761533838118,1268
WINN-DIXIE PHARMACY #5264 (MD),retailer,0.0003854057,0.00064630294,0.1770696878216512,0.10650033386986535,1269
MEDICO PHARMACY #7381 (CT),retailer,0.00038893052,0.000652316,0.1770626171556875,0.10649849669814757,1270
RITE AID #5066 (FL),retailer,0.0003847597,0.00064520125,0.177066200078829,0.10649780056307509,1271
PUBLIX PHARMACY #5906 (HI),retailer,0.0003770602,0.00063206727,0.1770652966903291,0.10649200493933175,1272
KROGER PHARMACY #1020 (SC),retailer,0.00037111674,0.000621929,0.1770713826215817,0.10649160117034746,1273
PEOPLES PHARMACY #1072 (NY),retailer,0.00037156275,0.0006226895,0.1770686243348558,0.10649025039154784,1274
RITE AID #4063 (WY),retailer,0.00037277667,0.00062476087,0.1770667506700289,0.10648995474960098,1275
GOOD NEIGHBOR PHARMACY #5451 (CO),retailer,0.00037324318,0.0006255565,0.1770658144360092,0.10648971125957521,1276
SUNRISE PHARMACY #9270 (CO),retailer,0.00036592252,0.0006130686,0.1770669066995347,0.10648537146906156,1277
QUALITY CARE PHARMACY #7932 (AK),retailer,0.00036454777,0.0006107229,0.1770655278153849,0.10648360586018159,1278
RITE AID #4681 (GA),retailer,0.00035731719,0.00059838936,0.1770727358380625,0.1064829972543836,1279
MEDICO PHARMACY #9849 (SC),retailer,0.00036045333,0.0006037395,0.1770634272455968,0.10647955216176531,1280
FAMILY CARE PHARMACY #7211 (CT),retailer,0.00034782253,0.0005821934,0.177070912325835,0.10647542475080275,1281
PEOPLES PHARMACY #2661 (SC),retailer,0.00034521747,0.0005777499,0.1770682902163758,0.10647207409964932,1282
HEALTH MART PHARMACY #9285 (NV),retailer,0.00034521506,0.00057774584,0.1770656385255599,0.10647048145534528,1283
MAIN STREET PHARMACY #4899 (AK),retailer,0.0003360939,0.0005621864,0.1770688063891323,0.10646615840665703,1284
WINN-DIXIE PHARMACY #3170 (AR),retailer,0.0003146516,0.0005256103,0.1770690077137856,0.10645164874953415,1285
MEDICO PHARMACY #1430 (IA),retailer,0.00030297347,0.00050569,0.17706698349707,0.10644246610004278,1286
MEDICO PHARMACY #7628 (VT),retailer,0.00029681544,0.00049518474,0.1770690396639775,0.10643949770183445,1287
MEDICO PHARMACY #2880 (FL),retailer,0.00028821352,0.0004805123,0.1770752361048727,0.10643734658978506,1288
MAIN STREET PHARMACY #5369 (MD),retailer,0.00027806978,0.00046320847,0.1770775682080404,0.10643182432051881,1289
WALMART PHARMACY #4505 (CO),retailer,0.00028459541,0.0004743401,0.1770639255401817,0.10642809137303282,1290
VILLAGE PHARMACY #9646 (NY),retailer,0.00027321704,0.00045493105,0.1770700896126834,0.10642402619513652,1291
PUBLIX PHARMACY #1931 (AZ),retailer,0.00026638433,0.000443276,0.1770775532662513,0.10642384236109172,1292
COMMUNITY PHARMACY #1462 (RI),retailer,0.00025870185,0.00043017117,0.1770793919346416,0.10641970362756659,1293
RITE AID #9576 (ME),retailer,0.00024414813,0.0004053449,0.177078310395218,0.10640912420047421,1294
QUALITY CARE PHARMACY #2341 (MO),retailer,0.00024454517,0.00040602274,0.1770774437648054,0.10640887535351118,1295
CORNER DRUG STORE #7226 (HI),retailer,0.00024108865,0.00040012616,0.1770732334172884,0.1064039905123731,1296
FAMILY CARE PHARMACY #8389 (NY),retailer,0.00023931419,0.0003970993,0.1770751671192105,0.10640393999962745,1297
CORNER DRUG STORE #6802 (KS),retailer,0.00023046775,0.00038200908,0.177081049042492,0.10640143306281537,1298
HEALTH MART PHARMACY #6411 (NE),retailer,0.00022662319,0.0003754509,0.1770805996229689,0.1063985401373433,1299
WALMART PHARMACY #4281 (VT),retailer,0.00022907494,0.00037963365,0.177075795289114,0.10639733064348374,1300
KROGER PHARMACY #6947 (AK),retailer,0.00022059606,0.0003651691,0.1770817075859155,0.10639509219462175,1301
RITE AID #6539 (AK),retailer,0.00022109297,0.00036601757,0.1770754294470937,0.10639166470564755,1302
WALGREENS #4612 (KS),retailer,0.00021344316,0.0003529683,0.1770770382858225,0.10638741029510007,1303
HEALTH MART PHARMACY #4116 (AK),retailer,0.00020213294,0.000333675,0.1770843659459508,0.106384089573974,1304
